t_s,v_volt,is_amp,i_amp,q_coulomb,soc_percent,v_model_volt,residual_volt,power_watt
795,3.87669201336,0.352330798664,0.74,588.3,77.9166666667,3.87669201336,7.14983627859e-14,2.86875208989
796,3.87648810118,0.352351189882,0.74,589.04,77.8888888889,3.87648810118,6.5281113848e-14,2.86860119487
797,3.87628420798,0.352371579202,0.74,589.78,77.8611111111,3.87628420798,4.26325641456e-14,2.8684503139
798,3.87608033362,0.352391966638,0.74,590.52,77.8333333333,3.87608033362,4.92939022934e-14,2.86829944688
799,3.87587647797,0.352412352203,0.74,591.26,77.8055555556,3.87587647797,7.68274333041e-14,2.8681485937
800,3.87567264088,0.352432735912,0.74,592,77.7777777778,3.87567264088,8.08242361927e-14,2.86799775425
801,3.87546882222,0.352453117778,0.74,592.74,77.75,3.87546882222,8.79296635503e-14,2.86784692844
802,3.87526502183,0.352473497817,0.74,593.48,77.7222222222,3.87526502183,4.4408920985e-14,2.86769611615
803,3.87506123959,0.352493876041,0.74,594.22,77.6944444444,3.87506123959,6.43929354283e-14,2.8675453173
804,3.87485747535,0.352514252465,0.74,594.96,77.6666666667,3.87485747535,8.34887714518e-14,2.86739453176
805,3.87465372899,0.352534627101,0.74,595.7,77.6388888889,3.87465372899,7.23865412056e-14,2.86724375945
806,3.87445000036,0.352554999964,0.74,596.44,77.6111111111,3.87445000036,9.23705556488e-14,2.86709300027
807,3.87424628933,0.352575371067,0.74,597.18,77.5833333333,3.87424628933,8.43769498715e-14,2.86694225411
808,3.87404259577,0.352595740423,0.74,597.92,77.5555555556,3.87404259577,9.05941988094e-14,2.86679152087
809,3.87383891955,0.352616108045,0.74,598.66,77.5277777778,3.87383891955,7.50510764647e-14,2.86664080047
810,3.87363526054,0.352636473946,0.74,599.4,77.5,3.87363526054,5.95079541199e-14,2.8664900928
811,3.8734316186,0.35265683814,0.74,600.14,77.4722222222,3.8734316186,8.57092175011e-14,2.86633939776
812,3.87322799361,0.352677200639,0.74,600.88,77.4444444444,3.87322799361,6.92779167366e-14,2.86618871527
813,3.87302438543,0.352697561457,0.74,601.62,77.4166666667,3.87302438543,7.06101843662e-14,2.86603804522
814,3.87282079395,0.352717920605,0.74,602.36,77.3888888889,3.87282079395,9.63673585375e-14,2.86588738752
815,3.87261721904,0.352738278096,0.74,603.1,77.3611111111,3.87261721904,8.43769498715e-14,2.86573674209
816,3.87241366056,0.352758633944,0.74,603.84,77.3333333333,3.87241366056,4.39648317752e-14,2.86558610882
817,3.8722101184,0.35277898816,0.74,604.58,77.3055555556,3.8722101184,7.46069872548e-14,2.86543548762
818,3.87200659244,0.352799340756,0.74,605.32,77.2777777778,3.87200659244,7.54951656745e-14,2.8652848784
819,3.87180308254,0.352819691746,0.74,606.06,77.25,3.87180308254,5.10702591328e-14,2.86513428108
820,3.8715995886,0.35284004114,0.74,606.8,77.2222222222,3.8715995886,4.7517545454e-14,2.86498369556
821,3.87139611048,0.352860388952,0.74,607.54,77.1944444444,3.87139611048,5.81756864904e-14,2.86483312175
822,3.87119264807,0.352880735193,0.74,608.28,77.1666666667,3.87119264807,4.88498130835e-14,2.86468255957
823,3.87098920125,0.352901079875,0.74,609.02,77.1388888889,3.87098920125,9.01501095996e-14,2.86453200893
824,3.87078576991,0.352921423009,0.74,609.76,77.1111111111,3.87078576991,9.54791801178e-14,2.86438146973
825,3.87058235392,0.352941764608,0.74,610.5,77.0833333333,3.87058235392,7.1054273576e-14,2.8642309419
826,3.87037895317,0.352962104683,0.74,611.24,77.0555555556,3.87037895317,8.03801469829e-14,2.86408042535
827,3.87017556755,0.352982443245,0.74,611.98,77.0277777778,3.87017556755,6.57252030578e-14,2.86392991998
828,3.86997219693,0.353002780307,0.74,612.72,77,3.86997219693,7.01660951563e-14,2.86377942573
829,3.86976884121,0.353023115879,0.74,613.46,76.9722222222,3.86976884121,9.01501095996e-14,2.8636289425
830,3.86956550028,0.353043449972,0.74,614.2,76.9444444444,3.86956550028,6.5281113848e-14,2.86347847021
831,3.86936217402,0.353063782598,0.74,614.94,76.9166666667,3.86936217402,7.50510764647e-14,2.86332800877
832,3.86915886232,0.353084113768,0.74,615.68,76.8888888889,3.86915886232,7.37188088351e-14,2.86317755812
833,3.86895556507,0.353104443493,0.74,616.42,76.8611111111,3.86895556507,8.34887714518e-14,2.86302711815
834,3.86875228217,0.353124771783,0.74,617.16,76.8333333333,3.86875228217,7.54951656745e-14,2.8628766888
835,3.86854901349,0.353145098651,0.74,617.9,76.8055555556,3.86854901349,4.84057238737e-14,2.86272626999
836,3.86834575895,0.353165424105,0.74,618.64,76.7777777778,3.86834575895,1.05693231944e-13,2.86257586162
837,3.86814251842,0.353185748158,0.74,619.38,76.75,3.86814251842,8.39328606617e-14,2.86242546363
838,3.86793929181,0.353206070819,0.74,620.12,76.7222222222,3.86793929181,8.17124146124e-14,2.86227507594
839,3.86773607901,0.353226392099,0.74,620.86,76.6944444444,3.86773607901,8.79296635503e-14,2.86212469846
840,3.86753287991,0.353246712009,0.74,621.6,76.6666666667,3.86753287991,5.99520433298e-14,2.86197433113
841,3.86732969441,0.353267030559,0.74,622.34,76.6388888889,3.86732969441,5.77315972805e-14,2.86182397386
842,3.86712652241,0.353287347759,0.74,623.08,76.6111111111,3.86712652241,7.23865412056e-14,2.86167362658
843,3.8669233638,0.35330766362,0.74,623.82,76.5833333333,3.8669233638,7.06101843662e-14,2.86152328921
844,3.86672021849,0.353327978151,0.74,624.56,76.5555555556,3.86672021849,7.86037901435e-14,2.86137296168
845,3.86651708637,0.353348291363,0.74,625.3,76.5277777778,3.86651708637,8.881784197e-14,2.86122264391
846,3.86631396735,0.353368603265,0.74,626.04,76.5,3.86631396735,5.77315972805e-14,2.86107233584
847,3.86611086132,0.353388913868,0.74,626.78,76.4722222222,3.86611086132,6.39488462184e-14,2.86092203737
848,3.86590776819,0.353409223181,0.74,627.52,76.4444444444,3.86590776819,8.26005930321e-14,2.86077174846
849,3.86570468785,0.353429531215,0.74,628.26,76.4166666667,3.86570468785,8.79296635503e-14,2.86062146901
850,3.86550162022,0.353449837978,0.74,629,76.3888888889,3.86550162022,5.15143483426e-14,2.86047119896
851,3.8652985652,0.35347014348,0.74,629.74,76.3611111111,3.8652985652,4.61852778244e-14,2.86032093825
852,3.86509552269,0.353490447731,0.74,630.48,76.3333333333,3.86509552269,7.4162898045e-14,2.86017068679
853,3.86489249259,0.353510750741,0.74,631.22,76.3055555556,3.86489249259,5.99520433298e-14,2.86002044452
854,3.86468947482,0.353531052518,0.74,631.96,76.2777777778,3.86468947482,4.39648317752e-14,2.85987021136
855,3.86448646927,0.353551353073,0.74,632.7,76.25,3.86448646927,8.881784197e-14,2.85971998726
856,3.86428347587,0.353571652413,0.74,633.44,76.2222222222,3.86428347587,5.37347943919e-14,2.85956977214
857,3.8640804945,0.35359195055,0.74,634.18,76.1944444444,3.8640804945,3.59712259979e-14,2.85941956593
858,3.8638775251,0.35361224749,0.74,634.92,76.1666666667,3.8638775251,8.74855743405e-14,2.85926936857
859,3.86367456755,0.353632543245,0.74,635.66,76.1388888889,3.86367456755,3.5527136788e-14,2.85911917999
860,3.86347162178,0.353652837822,0.74,636.4,76.1111111111,3.86347162178,7.63833440942e-14,2.85896900012
861,3.8632686877,0.35367313123,0.74,637.14,76.0833333333,3.8632686877,8.57092175011e-14,2.8588188289
862,3.86306576521,0.353693423479,0.74,637.88,76.0555555556,3.86306576521,7.19424519957e-14,2.85866866626
863,3.86286285423,0.353713714577,0.74,638.62,76.0277777778,3.86286285423,5.28466159722e-14,2.85851851213
864,3.86265995467,0.353734004533,0.74,639.36,76,3.86265995467,5.50670620214e-14,2.85836836646
865,3.86245706645,0.353754293355,0.74,640.1,75.9722222222,3.86245706645,4.92939022934e-14,2.85821822917
866,3.86225418948,0.353774581052,0.74,640.84,75.9444444444,3.86225418948,5.90638649101e-14,2.85806810021
867,3.86205132367,0.353794867633,0.74,641.58,75.9166666667,3.86205132367,7.28306304154e-14,2.85791797951
868,3.86184846894,0.353815153106,0.74,642.32,75.8888888889,3.86184846894,6.48370246381e-14,2.85776786701
869,3.86164562521,0.353835437479,0.74,643.06,75.8611111111,3.86164562521,4.97379915032e-14,2.85761776265
870,3.86144279239,0.353855720761,0.74,643.8,75.8333333333,3.86144279239,4.52970994047e-14,2.85746766637
871,3.8612399704,0.35387600296,0.74,644.54,75.8055555556,3.8612399704,7.32747196253e-14,2.85731757809
872,3.86103715916,0.353896284084,0.74,645.28,75.7777777778,3.86103715916,6.43929354283e-14,2.85716749778
873,3.86083435858,0.353916564142,0.74,646.02,75.75,3.86083435858,2.75335310107e-14,2.85701742535
874,3.8606315686,0.35393684314,0.74,646.76,75.7222222222,3.8606315686,7.01660951563e-14,2.85686736076
875,3.86042878912,0.353957121088,0.74,647.5,75.6944444444,3.86042878912,5.68434188608e-14,2.85671730395
876,3.86022602006,0.353977397994,0.74,648.24,75.6666666667,3.86022602006,5.55111512313e-14,2.85656725485
877,3.86002326136,0.353997673864,0.74,648.98,75.6388888889,3.86002326136,8.03801469829e-14,2.8564172134
878,3.85982051292,0.354017948708,0.74,649.72,75.6111111111,3.85982051292,5.46229728116e-14,2.85626717956
879,3.85961777467,0.354038222533,0.74,650.46,75.5833333333,3.85961777467,6.83897383169e-14,2.85611715326
880,3.85941504654,0.354058495346,0.74,651.2,75.5555555556,3.85941504654,5.28466159722e-14,2.85596713444
881,3.85921232845,0.354078767155,0.74,651.94,75.5277777778,3.85921232845,6.92779167366e-14,2.85581712306
882,3.85900962032,0.354099037968,0.74,652.68,75.5,3.85900962032,7.01660951563e-14,2.85566711904
883,3.85880692208,0.354119307792,0.74,653.42,75.4722222222,3.85880692208,4.04121180964e-14,2.85551712234
884,3.85860423365,0.354139576635,0.74,654.16,75.4444444444,3.85860423365,5.01820807131e-14,2.8553671329
885,3.85840155495,0.354159844505,0.74,654.9,75.4166666667,3.85840155495,4.79616346638e-14,2.85521715067
886,3.85819888592,0.354180111408,0.74,655.64,75.3888888889,3.85819888592,8.92619311799e-14,2.85506717558
887,3.85799622649,0.354200377351,0.74,656.38,75.3611111111,3.85799622649,7.14983627859e-14,2.8549172076
888,3.85779357656,0.354220642344,0.74,657.12,75.3333333333,3.85779357656,7.37188088351e-14,2.85476724666
889,3.85759093609,0.354240906391,0.74,657.86,75.3055555556,3.85759093609,9.59232693276e-14,2.85461729271
890,3.85738830499,0.354261169501,0.74,658.6,75.2777777778,3.85738830499,5.46229728116e-14,2.85446734569
891,3.85718568319,0.354281431681,0.74,659.34,75.25,3.85718568319,6.2172489379e-14,2.85431740556
892,3.85698307063,0.354301692937,0.74,660.08,75.2222222222,3.85698307063,5.77315972805e-14,2.85416747226
893,3.85678046722,0.354321953278,0.74,660.82,75.1944444444,3.85678046722,7.9936057773e-14,2.85401754575
894,3.85657787292,0.354342212708,0.74,661.56,75.1666666667,3.85657787292,4.13002965161e-14,2.85386762596
895,3.85637528763,0.354362471237,0.74,662.3,75.1388888889,3.85637528763,3.46389583683e-14,2.85371771285
896,3.85617271131,0.354382728869,0.74,663.04,75.1111111111,3.85617271131,7.50510764647e-14,2.85356780637
897,3.85597014387,0.354402985613,0.74,663.78,75.0833333333,3.85597014387,3.64153152077e-14,2.85341790646
898,3.85576758525,0.354423241475,0.74,664.52,75.0555555556,3.85576758525,4.7517545454e-14,2.85326801308
899,3.85556503539,0.354443496461,0.74,665.26,75.0277777778,3.85556503539,8.881784197e-14,2.85311812619
900,3.85536249421,0.354463750579,0.74,666,75,3.85536249421,7.59392548844e-14,2.85296824572
901,3.85515996166,0.354484003834,0.74,666.74,74.9722222222,3.85515996166,8.03801469829e-14,2.85281837163
902,3.85495743766,0.354504256234,0.74,667.48,74.9444444444,3.85495743766,7.37188088351e-14,2.85266850387
903,3.85475492216,0.354524507784,0.74,668.22,74.9166666667,3.85475492216,6.17284001692e-14,2.8525186424
904,3.85455241508,0.354544758492,0.74,668.96,74.8888888889,3.85455241508,5.55111512313e-14,2.85236878716
905,3.85434991637,0.354565008363,0.74,669.7,74.8611111111,3.85434991637,6.61692922677e-14,2.85221893811
906,3.85414742596,0.354585257404,0.74,670.44,74.8333333333,3.85414742596,7.23865412056e-14,2.85206909521
907,3.85394494378,0.354605505622,0.74,671.18,74.8055555556,3.85394494378,4.79616346638e-14,2.8519192584
908,3.85374246978,0.354625753022,0.74,671.92,74.7777777778,3.85374246978,6.70574706874e-14,2.85176942764
909,3.85354000389,0.354645999611,0.74,672.66,74.75,3.85354000389,7.86037901435e-14,2.85161960288
910,3.85333754606,0.354666245394,0.74,673.4,74.7222222222,3.85333754606,4.08562073062e-14,2.85146978408
911,3.85313509621,0.354686490379,0.74,674.14,74.6944444444,3.85313509621,6.26165785889e-14,2.8513199712
912,3.8529326543,0.35470673457,0.74,674.88,74.6666666667,3.8529326543,5.55111512313e-14,2.85117016418
913,3.85273022025,0.354726977975,0.74,675.62,74.6388888889,3.85273022025,7.59392548844e-14,2.85102036299
914,3.85252779402,0.354747220598,0.74,676.36,74.6111111111,3.85252779402,6.12843109593e-14,2.85087056757
915,3.85232537553,0.354767462447,0.74,677.1,74.5833333333,3.85232537553,5.68434188608e-14,2.85072077789
916,3.85212296474,0.354787703526,0.74,677.84,74.5555555556,3.85212296474,7.01660951563e-14,2.8505709939
917,3.85192056158,0.354807943842,0.74,678.58,74.5277777778,3.85192056158,3.77475828373e-14,2.85042121557
918,3.85171816599,0.354828183401,0.74,679.32,74.5,3.85171816599,7.77156117238e-14,2.85027144283
919,3.85151577793,0.354848422207,0.74,680.06,74.4722222222,3.85151577793,9.10382880193e-14,2.85012167567
920,3.85131339732,0.354868660268,0.74,680.8,74.4444444444,3.85131339732,6.70574706874e-14,2.84997191402
921,3.85111102412,0.354888897588,0.74,681.54,74.4166666667,3.85111102412,8.39328606617e-14,2.84982215785
922,3.85090865827,0.354909134173,0.74,682.28,74.3888888889,3.85090865827,4.48530101949e-14,2.84967240712
923,3.85070629971,0.354929370029,0.74,683.02,74.3611111111,3.85070629971,5.10702591328e-14,2.84952266178
924,3.85050394838,0.354949605162,0.74,683.76,74.3333333333,3.85050394838,5.19584375525e-14,2.8493729218
925,3.85030160424,0.354969839576,0.74,684.5,74.3055555556,3.85030160424,4.13002965161e-14,2.84922318714
926,3.85009926723,0.354990073277,0.74,685.24,74.2777777778,3.85009926723,5.81756864904e-14,2.84907345775
927,3.84989693729,0.355010306271,0.74,685.98,74.25,3.84989693729,6.5281113848e-14,2.8489237336
928,3.84969461437,0.355030538563,0.74,686.72,74.2222222222,3.84969461437,3.46389583683e-14,2.84877401464
929,3.84949229842,0.355050770158,0.74,687.46,74.1944444444,3.84949229842,5.6399329651e-14,2.84862430083
930,3.84928998938,0.355071001062,0.74,688.2,74.1666666667,3.84928998938,7.94919685632e-14,2.84847459214
931,3.8490876872,0.35509123128,0.74,688.94,74.1388888889,3.8490876872,8.12683254026e-14,2.84832488853
932,3.84888539183,0.355111460817,0.74,689.68,74.1111111111,3.84888539183,6.35047570086e-14,2.84817518996
933,3.84868310322,0.355131689678,0.74,690.42,74.0833333333,3.84868310322,4.70734562441e-14,2.84802549638
934,3.84848082131,0.355151917869,0.74,691.16,74.0555555556,3.84848082131,7.37188088351e-14,2.84787580777
935,3.84827854606,0.355172145394,0.74,691.9,74.0277777778,3.84827854606,8.43769498715e-14,2.84772612409
936,3.84807627741,0.355192372259,0.74,692.64,74,3.84807627741,6.26165785889e-14,2.84757644529
937,3.84787401532,0.355212598468,0.74,693.38,73.9722222222,3.84787401532,5.68434188608e-14,2.84742677134
938,3.84767175973,0.355232824027,0.74,694.12,73.9444444444,3.84767175973,3.8635761257e-14,2.8472771022
939,3.8474695106,0.35525304894,0.74,694.86,73.9166666667,3.8474695106,6.5281113848e-14,2.84712743784
940,3.84726726787,0.355273273213,0.74,695.6,73.8888888889,3.84726726787,8.48210390814e-14,2.84697777822
941,3.8470650315,0.35529349685,0.74,696.34,73.8611111111,3.8470650315,6.92779167366e-14,2.84682812331
942,3.84686280144,0.355313719856,0.74,697.08,73.8333333333,3.84686280144,4.39648317752e-14,2.84667847306
943,3.84666057763,0.355333942237,0.74,697.82,73.8055555556,3.84666057763,8.3044682242e-14,2.84652882745
944,3.84645836005,0.355354163995,0.74,698.56,73.7777777778,3.84645836005,5.10702591328e-14,2.84637918643
945,3.84625614862,0.355374385138,0.74,699.3,73.75,3.84625614862,5.72875080707e-14,2.84622954998
946,3.84605394332,0.355394605668,0.74,700.04,73.7222222222,3.84605394332,4.97379915032e-14,2.84607991806
947,3.84585174409,0.355414825591,0.74,700.78,73.6944444444,3.84585174409,4.66293670343e-14,2.84593029062
948,3.84564955088,0.355435044912,0.74,701.52,73.6666666667,3.84564955088,4.21884749358e-14,2.84578066765
949,3.84544736366,0.355455263634,0.74,702.26,73.6388888889,3.84544736366,6.61692922677e-14,2.84563104911
950,3.84524518237,0.355475481763,0.74,703,73.6111111111,3.84524518237,6.30606677987e-14,2.84548143495
951,3.84504300696,0.355495699304,0.74,703.74,73.5833333333,3.84504300696,3.59712259979e-14,2.84533182515
952,3.84484083741,0.355515916259,0.74,704.48,73.5555555556,3.84484083741,6.70574706874e-14,2.84518221968
953,3.84463867365,0.355536132635,0.74,705.22,73.5277777778,3.84463867365,6.48370246381e-14,2.8450326185
954,3.84443651565,0.355556348435,0.74,705.96,73.5,3.84443651565,4.17443857259e-14,2.84488302158
955,3.84423436336,0.355576563664,0.74,706.7,73.4722222222,3.84423436336,5.6399329651e-14,2.84473342889
956,3.84403221674,0.355596778326,0.74,707.44,73.4444444444,3.84403221674,6.92779167366e-14,2.84458384039
957,3.84383007575,0.355616992425,0.74,708.18,73.4166666667,3.84383007575,5.28466159722e-14,2.84443425605
958,3.84362794034,0.355637205966,0.74,708.92,73.3888888889,3.84362794034,4.70734562441e-14,2.84428467585
959,3.84342581047,0.355657418953,0.74,709.66,73.3611111111,3.84342581047,7.01660951563e-14,2.84413509975
960,3.84322368609,0.355677631391,0.74,710.4,73.3333333333,3.84322368609,6.08402217495e-14,2.84398552771
961,3.84302156717,0.355697843283,0.74,711.14,73.3055555556,3.84302156717,4.61852778244e-14,2.84383595971
962,3.84281945367,0.355718054633,0.74,711.88,73.2777777778,3.84281945367,8.17124146124e-14,2.84368639572
963,3.84261734554,0.355738265446,0.74,712.62,73.25,3.84261734554,4.97379915032e-14,2.8435368357
964,3.84241524274,0.355758475726,0.74,713.36,73.2222222222,3.84241524274,2.79776202206e-14,2.84338727963
965,3.84221314523,0.355778685477,0.74,714.1,73.1944444444,3.84221314523,5.77315972805e-14,2.84323772747
966,3.84201105298,0.355798894702,0.74,714.84,73.1666666667,3.84201105298,5.99520433298e-14,2.8430881792
967,3.84180896593,0.355819103407,0.74,715.58,73.1388888889,3.84180896593,2.62012633812e-14,2.84293863479
968,3.84160688405,0.355839311595,0.74,716.32,73.1111111111,3.84160688405,7.94919685632e-14,2.8427890942
969,3.84140480731,0.355859519269,0.74,717.06,73.0833333333,3.84140480731,6.79456491071e-14,2.84263955741
970,3.84120273566,0.355879726434,0.74,717.8,73.0555555556,3.84120273566,5.15143483426e-14,2.84249002439
971,3.84100066906,0.355899933094,0.74,718.54,73.0277777778,3.84100066906,3.90798504668e-14,2.8423404951
972,3.84079860748,0.355920139252,0.74,719.28,73,3.84079860748,7.50510764647e-14,2.84219096953
973,3.84059655087,0.355940344913,0.74,720.02,72.9722222222,3.84059655087,6.35047570086e-14,2.84204144764
974,3.8403944992,0.35596055008,0.74,720.76,72.9444444444,3.8403944992,2.62012633812e-14,2.84189192941
975,3.84019245243,0.355980754757,0.74,721.5,72.9166666667,3.84019245243,6.70574706874e-14,2.8417424148
